benchmark,cwe,marker,static_time,symb_time,total_time,exploit,
/bench/results/res-20240925T135331/CWE-94/GHSA-3crj-w4f5-gwh4/less-openui5-0.9.0/lib/thirdparty/less/functions.js,CWE-94,Exited 0,44.808542,8.7e-05,44.8433,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-3crj-w4f5-gwh4/less-openui5-0.9.0/lib/thirdparty/less/tree/quoted.js,CWE-94,Exited 0,31.29673,6.6e-05,31.3214,false,
/bench/results/res-20240925T135331/CWE-94/54_GHSA-pjh3-jv7w-9jpr/gm-1.20.0/lib/compare.js,CWE-94,Timeout,0.,0.,300.003,false,
/bench/results/res-20240925T135331/CWE-94/736_GHSA-gwg9-rgvj-4h5j/morgan-1.9.0/index.js,CWE-94,Exited 0,35.329608,62.537253,97.9118,true,
/bench/results/res-20240925T135331/CWE-94/GHSA-cf4h-3jhx-xvhq/underscore-1.12.0/underscore.js,CWE-94,Exited 0,62.1925,8.8e-05,62.2265,false,
/bench/results/res-20240925T135331/CWE-94/1021_GHSA-r3x4-wr4h-pw33/safer-eval-1.3.3/src/browser.js,CWE-94,Exited 0,34.985961,9.1e-05,35.0175,false,
/bench/results/res-20240925T135331/CWE-94/1021_GHSA-r3x4-wr4h-pw33/safer-eval-1.3.3/src/index.js,CWE-94,Exited 0,35.095651,0.000139,35.1313,false,
/bench/results/res-20240925T135331/CWE-94/153_GHSA-jcw8-r9xm-32c6/dns-sync-0.1.0/lib/dns-sync.js,CWE-94,Exited 0,30.556216,1.066359,31.6669,true,
/bench/results/res-20240925T135331/CWE-94/523/dns-sync-0.1.0/lib/dns-sync.js,CWE-94,Exited 0,31.265454,1.019277,32.3276,true,
/bench/results/res-20240925T135331/CWE-94/37_GHSA-5726-g6r9-5f22/syntax-error-1.1.0/index.js,CWE-94,Exited 0,33.087087,1.035578,34.1609,true,
/bench/results/res-20240925T135331/CWE-94/GHSA-fw2f-7f87-5r6c/access-policy-3.1.0/lib/encode.js,CWE-94,Exited 0,37.319584,61.006219,98.3715,true,
/bench/results/res-20240925T135331/CWE-94/144_GHSA-4662-j96g-mv46/reduce-css-calc-1.2.4/index.js,CWE-94,Exited 0,39.756284,1.008997,40.8087,true,
/bench/results/res-20240925T135331/CWE-94/552_GHSA-vx5c-87qx-cv6c/mathjs-3.16.5/lib/expression/parse.js,CWE-94,Exited 0,3.527247,0.,3.56318,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-cg42-4wrc-gp47/node-extend-0.2.0/lib/extend.js,CWE-94,Exited 0,33.824504,1.481091,35.3571,true,
/bench/results/res-20240925T135331/CWE-94/1122_GHSA-5mrr-rgp6-x4gr/marsdb-0.6.11/lib/DocumentMatcher.js,CWE-94,Exited 0,39.681466,0.000105,39.711,false,
/bench/results/res-20240925T135331/CWE-94/336_GHSA-63m4-fhf2-cmf7/windows-cpu-0.1.4/index.js,CWE-94,Exited 0,28.008512,1.196173,29.2472,true,
/bench/results/res-20240925T135331/CWE-94/49_GHSA-qr28-7j6p-9hmv/mapbox.js-2.1.6/src/map.js,CWE-94,Exited 0,2.428933,0.,2.45272,false,
/bench/results/res-20240925T135331/CWE-94/315_GHSA-cwcp-6c48-fm7m/summit-0.1.22/lib/drivers/search/pouch.js,CWE-94,Exited 2,0.,0.,0.0245359,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-j665-rvj7-2jv9/mosc-1.0.0/mosc.js,CWE-94,Timeout,0.,0.,300.002,false,
/bench/results/res-20240925T135331/CWE-94/1120_GHSA-xf27-jqwv-gf3r/larvitbase-api-0.5.2/index.js,CWE-94,Exited 0,43.909809,2.105407,46.0634,true,
/bench/results/res-20240925T135331/CWE-94/356_GHSA-hfq9-rfpv-j8r8/pidusage-1.1.4/lib/stats.js,CWE-94,Exited 0,38.839494,6.347254,45.2391,true,
/bench/results/res-20240925T135331/CWE-94/GHSA-h4j5-c7cj-74xg/xmlhttprequest-ssl-1.6.1/lib/XMLHttpRequest.js,CWE-94,Exited 0,32.458144,0.000139,32.4847,false,
/bench/results/res-20240925T135331/CWE-94/97_GHSA-r87w-47m8-22w3/jsrender-0.9.73/jsrender.js,CWE-94,Timeout,0.,0.,300.021,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-3wj8-vp9h-rm6m/total.js-3.4.6/utils.js,CWE-94,Timeout,0.,0.,300.003,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-vc9j-fhvv-8vrf/scratch-vm-0.2.0-prerelease.20200709173451/src/serialization/sb3.js,CWE-94,Exited 0,3.618839,0.,3.6506,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-v756-4whv-48vc/cd-messenger-2.7.26/messenger-node.js,CWE-94,Exited 2,0.,0.,0.030616,false,
/bench/results/res-20240925T135331/CWE-471/717_GHSA-qw93-45r3-p66p/merge-options-1.0.0/index.js,CWE-471,Exited 0,39.458753,2.152794,41.6592,true,
/bench/results/res-20240925T135331/CWE-471/1502_GHSA-6pq3-928q-x6w6/utils-extend-1.0.8/index.js,CWE-471,Exited 0,38.80095,1.23482,40.0795,true,
/bench/results/res-20240925T135331/CWE-471/1463_GHSA-4r97-78gf-q24v/klona-1.1.0/dist/klona.js,CWE-471,Exited 0,29.595728,9.2e-05,29.6295,false,
/bench/results/res-20240925T135331/CWE-471/722_GHSA-f9cm-qmx5-m98h/merge-1.2.0/merge.js,CWE-471,Exited 0,44.183331,2.311068,46.5456,true,
/bench/results/res-20240925T135331/CWE-471/578_GHSA-3mpr-hq3p-49h9/mixin-deep-1.3.0/index.js,CWE-471,Exited 0,29.55981,0.000141,29.5944,false,
/bench/results/res-20240925T135331/CWE-471/612_GHSA-hr2v-3952-633q/deep-extend-0.5.0/lib/deep-extend.js,CWE-471,Exited 0,29.565337,8.2e-05,29.5985,false,
/bench/results/res-20240925T135331/CWE-471/1331_GHSA-q9wr-gcjc-hq52/reggae-0.0.1/index.js,CWE-471,Exited 0,30.341485,8.2e-05,30.3759,false,
/bench/results/res-20240925T135331/CWE-471/579_GHSA-xcvv-84j5-jw9h/assign-deep-0.4.6/index.js,CWE-471,Exited 0,40.314395,2.797247,43.1555,true,
/bench/results/res-20240925T135331/CWE-471/GHSA-5pm8-492c-92p5/chartkick-3.1.3/dist/chartkick.js,CWE-471,Exited 0,80.463163,0.0001,80.492,false,
/bench/results/res-20240925T135331/CWE-471/1483_GHSA-66mv-xh68-h6v2/hapi-19.1.0/lib/cors.js,CWE-471,Exited 0,4.444345,0.,4.47822,false,
/bench/results/res-20240925T135331/CWE-471/1333_GHSA-9qrg-h9g8-c65q/deep-setter-1.0.1/index.js,CWE-471,Exited 0,28.575356,0.000141,28.61,false,
/bench/results/res-20240925T135331/CWE-471/893_GHSA-f7qw-5pvg-mmwp/lutils-merge-0.2.6/merge.js,CWE-471,Exited 0,42.425275,4.246124,46.7141,true,
/bench/results/res-20240925T135331/CWE-471/566_GHSA-jp4x-w63m-7wgm/hoek-5.0.2/lib/index.js,CWE-471,Exited 0,55.888629,0.,143.84,true,
/bench/results/res-20240925T135331/CWE-471/801_GHSA-f8h3-rqrm-47v9/smart-extend-1.7.4/dist/smart-extend.js,CWE-471,Exited 0,32.557274,9.7e-05,32.5885,false,
/bench/results/res-20240925T135331/CWE-471/780_GHSA-675m-85rw-j3w4/just-extend-3.0.0/index.js,CWE-471,Exited 0,29.253963,0.000142,29.2818,false,
/bench/results/res-20240925T135331/CWE-471/739_GHSA-hc9w-4p87-j549/cached-path-relative-1.0.1/lib/index.js,CWE-471,Exited 0,27.711194,17.847381,45.5936,true,
/bench/results/res-20240925T135331/CWE-471/580_GHSA-9g9w-hmvj-5h57/merge-deep-3.0.0/index.js,CWE-471,Timeout,0.,0.,300.003,false,
/bench/results/res-20240925T135331/CWE-471/1070_GHSA-46fh-8fc5-xcwx/lodash.defaultsdeep-4.6.0/index.js,CWE-471,Exited 0,39.274387,0.000114,39.3092,false,
/bench/results/res-20240925T135331/CWE-471/GHSA-pf2j-9qmp-jqr2/typeorm-0.2.24/util/OrmUtils.js,CWE-471,Exited 0,24.582537,0.000109,24.6132,false,
/bench/results/res-20240925T135331/CWE-471/779_GHSA-h466-j336-74wx/mpath-0.5.0/lib/index.js,CWE-471,Timeout,0.,0.,300.037,false,
/bench/results/res-20240925T135331/CWE-471/1334_GHSA-8j49-49jq-vwcq/getsetdeep-4.12.0/edition-browsers/index.js,CWE-471,Exited 0,30.014461,0.000111,30.0504,false,
/bench/results/res-20240925T135331/CWE-471/1014_GHSA-66rh-8fw6-59q6/assign-deep-0.4.8/index.js,CWE-471,Exited 0,40.279647,2.807167,43.1386,true,
/bench/results/res-20240925T135331/CWE-471/1508_GHSA-96r7-mrqf-jhcc/ini-parser-0.0.2/index.js,CWE-471,Exited 0,28.452318,1.991939,30.4858,true,
/bench/results/res-20240925T135331/CWE-471/577_GHSA-fvqr-27wr-82fm/lodash-4.17.4/lodash.js,CWE-471,Timeout,0.,0.,300.004,false,
/bench/results/res-20240925T135331/CWE-471/1469_GHSA-gqgv-6jq5-jjj9/qs-6.2.2/lib/parse.js,CWE-471,Exited 0,34.004782,9.2e-05,34.0397,false,
/bench/results/res-20240925T135331/CWE-471/1343_GHSA-89mq-4x47-5v83/v1.7.8.tar/angular.js,CWE-471,Exited 2,0.,0.,0.026854,false,
/bench/results/res-20240925T135331/CWE-471/581_GHSA-cqp5-m4pq-gfgp/defaults-deep-0.2.3/index.js,CWE-471,Exited 0,37.588994,1.014169,38.6471,true,
/bench/results/res-20240925T135331/CWE-471/1329_GHSA-6fh5-8wq8-w3wr/unflatten-1.0.4/lib/index.js,CWE-471,Exited 0,30.19926,0.00011,30.2357,false,
/bench/results/res-20240925T135331/CWE-471/642_GHSA-m8fw-534v-xm85/cloudcmd-9.1.5/common/cloudfunc.js,CWE-471,Exited 0,30.467753,0.00013,30.5025,false,
/bench/results/res-20240925T135331/CWE-471/781_GHSA-r96c-57pf-9jjm/node.extend-2.0.0/lib/extend.js,CWE-471,Exited 0,29.930804,0.000112,29.9676,false,
/bench/results/res-20240925T135331/CWE-471/1069_GHSA-5947-m4fg-xhqg/lodash.mergewith-4.6.0/index.js,CWE-471,Exited 0,38.545103,0.00011,38.5754,false,
/bench/results/res-20240925T135331/CWE-471/1332_GHSA-ch82-gqh6-9xj9/get-setter-0.0.0/index.js,CWE-471,Exited 0,33.347611,16.365363,49.7593,true,
/bench/results/res-20240925T135331/CWE-471/611_GHSA-xrmp-99wj-p6jc/deap-1.0.0/lib/deap.js,CWE-471,Exited 0,43.557484,2.874619,46.4791,true,
/bench/results/res-20240925T135331/CWE-471/1068_GHSA-h5mp-5q4p-ggf5/lodash.defaultsdeep-4.6.0/index.js,CWE-471,Exited 0,37.524325,0.000152,37.5554,false,
/bench/results/res-20240925T135331/CWE-471/1336_GHSA-83pq-466j-fc6j/sahmat-1.0.1/index.js,CWE-471,Exited 0,34.02758,27.923037,61.999,true,
/bench/results/res-20240925T135331/CWE-471/778_GHSA-pjxw-22xf-6pwc/defaults-deep-0.2.4/index.js,CWE-471,Exited 0,39.741601,1.035852,40.8224,true,
/bench/results/res-20240925T135331/CWE-471/1179_GHSA-vh95-rmgr-6w4m/minimist-1.2.2/index.js,CWE-471,Exited 0,32.423189,0.000108,32.4593,false,
/bench/results/res-20240925T135331/CWE-471/1327_GHSA-g7h8-p22m-2rvx/flat-wrap-1.0.2/index.js,CWE-471,Exited 0,26.833612,0.000111,26.8633,false,
/bench/results/res-20240925T135331/CWE-471/1094_GHSA-c3px-v9c7-m734/mithril-2.0.1/mithril.js,CWE-471,Timeout,0.,0.,300.003,false,
/bench/results/res-20240925T135331/CWE-471/715_GHSA-cvxm-f295-x957/merge-recursive-0.0.3/lib/index.js,CWE-471,Exited 0,41.743627,0.97609,42.7623,true,
/bench/results/res-20240925T135331/CWE-471/1012_GHSA-4g88-fppr-53pp/set-value-3.0.0/index.js,CWE-471,Exited 0,37.781778,0.000131,37.8171,false,
/bench/results/res-20240925T135331/CWE-471/1071_GHSA-779f-wgxg-qr8f/lodash.mergewith-4.6.1/index.js,CWE-471,Exited 0,37.409492,0.000105,37.4453,false,
/bench/results/res-20240925T135331/CWE-471/995_GHSA-3f95-w5h5-fq86/mergify-1.0.2/index.js,CWE-471,Exited 0,41.442506,1.837907,43.3293,true,
/bench/results/res-20240925T135331/CWE-471/GHSA-ff7x-qrg7-qggm/dot-prop-4.2.0/index.js,CWE-471,Exited 0,31.482001,8.2e-05,31.5309,false,
/bench/results/res-20240925T135331/CWE-471/1065_GHSA-jf85-cpcp-j695/lodash-4.17.11/_baseAssignValue.js,CWE-471,Exited 0,28.851048,0.000113,28.8873,false,
/bench/results/res-20240925T135331/CWE-471/996_GHSA-qrmc-fj45-qfc2/extend-3.0.1/index.js,CWE-471,Exited 0,29.717516,9.7e-05,29.7522,false,
/bench/results/res-20240925T135331/CWE-471/917_GHSA-74cr-77xc-8g6r/gateway-0.6.1/src/utilities/deepMerge.ts,CWE-471,Exited 0,22.251862,9.8e-05,22.281,false,
/bench/results/res-20240925T135331/CWE-471/1506_GHSA-cxm3-284p-qc4v/sds-3.2.0/js/set.js,CWE-471,Timeout,0.,0.,300.004,false,
/bench/results/res-20240925T135331/CWE-471/716_GHSA-992f-wf4w-x36v/merge-objects-1.0.5/lib/merge-objects.js,CWE-471,Exited 0,29.640482,9.9e-05,29.6726,false,
/bench/results/res-20240925T135331/CWE-471/GHSA-5pg7-v24c-9rp9/controlled-merge-1.2.0/index.js,CWE-471,Exited 0,30.106495,0.000149,30.1436,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-c4w7-xm78-47vh/y18n-5.0.4/build/index.cjs,CWE-1321,Exited 0,31.38193,9e-05,31.4099,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-85cp-p426-42f5/deep-get-set-1.1.0/index.js,CWE-1321,Timeout,0.,0.,300.003,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-p3hc-fv2j-rp68/swiper-6.5.0/cjs/utils/utils.js,CWE-1321,Exited 0,30.359322,0.000103,30.391,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-gmjw-49p4-pcfm/msgpack5-5.2.0/lib/decoder.js,CWE-1321,Exited 0,32.429347,8.1e-05,32.4621,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-cwcx-rxgc-cmw3/101-1.6.3/set.js,CWE-1321,Exited 0,30.194892,9.4e-05,30.2287,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-339j-hqgx-qrrx/nedb-1.8.0/lib/model.js,CWE-1321,Exited 0,35.522441,9.2e-05,35.556,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-2cf2-2383-h4jv/querymen-2.1.3/dist/index.js,CWE-1321,Exited 0,2.867736,0.,2.90107,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-3r8w-mphv-2f3f/lutils-2.4.0/merge/merge.js,CWE-1321,Exited 0,29.465446,8.4e-05,29.4979,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-wgfq-7857-4jcc/json-bigint-0.4.0/lib/parse.js,CWE-1321,Exited 0,43.137258,0.,44.2758,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-f5c9-x9j6-87qp/dotty-0.1.0/lib/index.js,CWE-1321,Exited 0,35.831403,5.482961,41.3511,true,
/bench/results/res-20240925T135331/CWE-1321/GHSA-m428-jqc4-2p5j/phpjs-1.3.2/build/npm.js,CWE-1321,Timeout,0.,0.,300.005,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-j4rw-x3vg-c8r7/node-oojs-1.4.0/src/oojs.js,CWE-1321,Exited 0,46.032775,8.3e-05,46.0763,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-79jw-6wg7-r9g4/mixme-0.5.0/dist/mixme.cjs.js,CWE-1321,Exited 0,32.160319,0.000127,32.1997,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-6cf8-qhqj-vjqm/total.js-3.4.6/utils.js,CWE-1321,Timeout,0.,0.,300.006,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-j32x-j8pj-pg2h/decal-2.1.3/src/utils/extend.js,CWE-1321,Exited 0,32.570929,8.3e-05,32.614,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-rrqm-p222-8ph2/dynamoose-2.6.0/dist/utils/object/set.js,CWE-1321,Exited 0,29.695994,7.5e-05,29.7367,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-cwx2-736x-mf6w/object-path-0.11.4/index.js,CWE-1321,Exited 0,39.907296,0.000117,39.9509,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-6hwh-rqwf-cxxr/vega-util-1.13.0/build/vega-util.js,CWE-1321,Exited 0,40.380444,0.00014,40.4216,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-qr4p-c9wr-phr6/set-in-2.0.0/index.js,CWE-1321,Timeout,0.,0.,300.004,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-8f89-2fwj-5v5r/klona-1.1.0/dist/klona.js,CWE-1321,Exited 0,29.878234,9.8e-05,29.9198,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-4q97-fh3f-j294/tiny-conf-1.1.0/tiny-conf.js,CWE-1321,Exited 0,43.590353,9.1e-05,43.6298,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-p6jh-p7q8-pcrg/nodee-utils-1.2.2/lib/object.js,CWE-1321,Exited 0,67.414071,13.935071,81.4043,true,
/bench/results/res-20240925T135331/CWE-1321/GHSA-85g2-29m8-qf2p/object-collider-1.0.3/dist/src/utils/CollideUtil.js,CWE-1321,Exited 0,43.865712,2.839689,46.7594,true,
/bench/results/res-20240925T135331/CWE-1321/GHSA-pgmg-gf5p-54j8/gammautils-0.0.81/lib/objectUtils.js,CWE-1321,Exited 0,45.705945,0.00028,45.7455,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-v659-54cx-g4qr/deep-override-1.0.1/src/index.js,CWE-1321,Exited 0,30.209081,0.000163,30.2518,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-pf2j-9qmp-jqr2/typeorm-0.2.24/util/OrmUtils.js,CWE-1321,Exited 0,31.866143,9.2e-05,31.9104,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-jh2m-j8pp-55rc/gedi-1.6.3/modelOperations.js,CWE-1321,Exited 0,38.300984,3.855183,42.2161,true,
/bench/results/res-20240925T135331/CWE-1321/GHSA-6g8v-hpgw-h2v7/gsap-3.5.1/dist/gsap.js,CWE-1321,Exited 0,159.418016,8.5e-05,159.453,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-rj5f-7c8x-gjg4/promisehelpers-0.0.5/src/index.js,CWE-1321,Timeout,0.,0.,300.004,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-9qmh-276g-x5pj/immer-8.0.0/dist/immer.cjs.development.js,CWE-1321,Exited 0,38.647448,9.9e-05,38.6833,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-qr4m-jcvc-3382/dot-notes-3.2.0/lib/create.js,CWE-1321,Timeout,0.,0.,300.004,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-fmrr-mx6j-h3h5/confucious-0.0.12/confucious.js,CWE-1321,Exited 0,48.364202,38.148361,86.5662,true,
/bench/results/res-20240925T135331/CWE-1321/GHSA-c497-v8pv-ch6x/nested-object-assign-1.0.3/lib/nestedObjectAssign.js,CWE-1321,Exited 0,25.688244,9.9e-05,25.7256,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-8vv3-jxm8-f4vf/connie-lang-0.1.0/lib/connie-lang.js,CWE-1321,Timeout,0.,0.,300.006,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-fpm5-vv97-jfwg/util-0.3.3/dist/index.node.cjs.js,CWE-1321,Exited 0,43.088124,3.306172,46.4513,true,
/bench/results/res-20240925T135331/CWE-1321/GHSA-jvf5-q4h5-2jmj/madlib-object-utils-0.1.6/lib/utils.js,CWE-1321,Exited 0,43.602304,8.3e-05,43.6423,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-8qpm-5c82-rf96/backbone-query-parameters-0.4.0/backbone.queryparams.js,CWE-1321,Exited 0,39.59915,9.1e-05,39.6431,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-jv35-xqg7-f92r/set-getter-0.1.0/index.js,CWE-1321,Exited 0,30.760177,8.6e-05,30.7971,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-rgfv-v3jh-7ffp/deeps-1.4.5/index.js,CWE-1321,Exited 0,41.088534,19.818575,60.9618,true,
/bench/results/res-20240925T135331/CWE-1321/GHSA-7wpw-2hjm-89gp/merge-2.1.0/lib/src/index.js,CWE-1321,Exited 0,42.739521,1.8342,44.6298,true,
/bench/results/res-20240925T135331/CWE-1321/GHSA-qwp9-52h8-xgg8/jointjs-3.2.0/dist/joint.js,CWE-1321,Exited 0,54.541177,0.00011,54.5815,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-gr58-j5wh-m333/nis-utils-0.6.10/lib/object.js,CWE-1321,Timeout,0.,0.,300.004,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-x3wr-v4wx-5qpc/expand-hash-1.0.1/index.js,CWE-1321,Exited 0,30.397551,0.000115,30.4424,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-j7cg-h9v9-6vqp/path-4.6.8/src/Path.js,CWE-1321,Exited 0,21.595075,8.7e-05,21.6363,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-f98m-q3hr-p5wq/locutus-2.0.11/php/strings/parse_str.js,CWE-1321,Timeout,0.,0.,300.006,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-9829-jj5p-j6hf/worksmith-1.0.0/index.js,CWE-1321,Exited 0,42.375773,1.120539,43.5498,true,
/bench/results/res-20240925T135331/CWE-1321/GHSA-2f6g-w5gj-c93h/iniparserjs-1.0.4/ini_parser.js,CWE-1321,Exited 0,44.906432,4.744808,49.7165,true,
/bench/results/res-20240925T135331/CWE-1321/GHSA-vrr3-5r3v-7xfw/casperjs-1.1.4/modules/utils.js,CWE-1321,Exited 0,2.690925,0.,2.73488,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-vp77-fqqp-79j8/decal-2.1.3/src/utils/set.js,CWE-1321,Exited 0,1.817368,0.,1.85997,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-6fw4-hr69-g3rv/property-expr-2.0.2/index.js,CWE-1321,Exited 0,38.106007,2.158485,40.3223,true,
/bench/results/res-20240925T135331/CWE-1321/GHSA-jpq3-xf27-5jf2/safe-object2-1.0.3/index.js,CWE-1321,Exited 0,29.942487,0.0001,29.9993,false,
/bench/results/res-20240925T135331/CWE-1321/GHSA-9534-h433-2rjf/utilitify-1.0.2/utils/mergeDeep.js,CWE-1321,Exited 0,40.353358,3.565614,43.9743,true,
/bench/results/res-20240925T135331/CWE-1321/GHSA-w8f3-pvx4-4c3h/arr-flatten-unflatten-1.1.4/unflatten.js,CWE-1321,Exited 0,29.627995,9.4e-05,29.6738,false,
